source_type,product,record_id,path,filename,date,year,month,time_bin,coverage_percent,count,read_ok_bool,passes_coverage_filter,tiny_footprint_flag,footprint_fraction_of_full_aoi,usable_record,epsg,crs,aoi_footprint_pixel_count,full_product_aoi_pixel_count,mean,median,min,max,std
raster,et,ECO_L3T_JET.002_ETdaily_20220211T091942_aid0001_32N.tif,data/ET/ECO_L3T_JET.002_ETdaily_20220211T091942_aid0001_32N.tif,ECO_L3T_JET.002_ETdaily_20220211T091942_aid0001_32N.tif,2022-02-11,2022,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0263988841325044,0.0270353443920612,0.0,0.0695028975605964,0.0196053218096494
raster,et,ECO_L3T_JET.002_ETdaily_20220406T164256_aid0001_32N.tif,data/ET/ECO_L3T_JET.002_ETdaily_20220406T164256_aid0001_32N.tif,ECO_L3T_JET.002_ETdaily_20220406T164256_aid0001_32N.tif,2022-04-06,2022,4,evening,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.4130795300006866,0.4372695088386535,0.1037136390805244,0.991636335849762,0.1543861478567123
raster,et,ECO_L3T_JET.002_ETdaily_20230209T093133_aid0001_32N.tif,data/ET/ECO_L3T_JET.002_ETdaily_20230209T093133_aid0001_32N.tif,ECO_L3T_JET.002_ETdaily_20230209T093133_aid0001_32N.tif,2023-02-09,2023,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0932396948337555,0.0957864746451377,0.0,0.2631531357765198,0.0449350550770759
raster,et,ECO_L3T_JET.002_ETdaily_20230623T092314_aid0001_32N.tif,data/ET/ECO_L3T_JET.002_ETdaily_20230623T092314_aid0001_32N.tif,ECO_L3T_JET.002_ETdaily_20230623T092314_aid0001_32N.tif,2023-06-23,2023,6,midday_afternoon,98.93617021276596,93.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,2.187978982925415,2.172106981277466,1.8343405723571775,2.509204864501953,0.1484290808439254
raster,et,ECO_L3T_JET.002_ETdaily_20250428T054918_aid0001_32N.tif,data/ET/ECO_L3T_JET.002_ETdaily_20250428T054918_aid0001_32N.tif,ECO_L3T_JET.002_ETdaily_20250428T054918_aid0001_32N.tif,2025-04-28,2025,4,morning,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.3398690521717071,0.3274176120758056,0.1566247940063476,0.6391178965568542,0.0744276270270347
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190208T120053_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190208T120053_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190208T120053_aid0001_32N.tif,2019-02-08,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0350595973432064,0.0296999104321002,0.0009879628196358,0.0964424237608909,0.0138399545103311
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190208T120053_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190208T120053_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190208T120053_aid0001_32N.tif,2019-02-08,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.094477541744709,0.0940325111150741,-0.6043985486030579,0.3951743841171264,0.1542128920555114
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190210T115446_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190210T115446_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190210T115446_aid0001_32N.tif,2019-02-10,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0307931397110223,0.0282207261770963,0.0249136798083782,0.0817901939153671,0.0097539033740758
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190210T115446_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190210T115446_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190210T115446_aid0001_32N.tif,2019-02-10,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0331821590662002,0.007746759802103,-0.7628808617591858,0.3999316692352295,0.1778136640787124
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190213T105702_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190213T105702_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190213T105702_aid0001_32N.tif,2019-02-13,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.000995241687633,0.0009960945462808,0.0009375636582262,0.0009965314529836,6.735101578669855e-06
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190213T105702_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190213T105702_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190213T105702_aid0001_32N.tif,2019-02-13,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.0710899606347084,-0.0578779280185699,-0.170122817158699,0.2568943798542022,0.0631971657276153
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190215T140410_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190215T140410_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190215T140410_aid0001_32N.tif,2019-02-15,2019,2,evening,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0136014828458428,0.014177163131535,0.0087887169793248,0.0141771929338574,0.0014114120276644
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190215T140410_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190215T140410_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190215T140410_aid0001_32N.tif,2019-02-15,2019,2,evening,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.0734421983361244,-0.0587649643421173,-0.1700874865055084,0.2248930037021637,0.0606161206960678
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190217T090743_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190217T090743_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190217T090743_aid0001_32N.tif,2019-02-17,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0190437026321887,0.0200247764587402,0.0082960799336433,0.0200247969478368,0.0024798901285976
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190217T090743_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190217T090743_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190217T090743_aid0001_32N.tif,2019-02-17,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.0721673741936683,-0.05726308375597,-0.1700277775526046,0.2266596853733062,0.0608396418392658
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190222T111758_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190222T111758_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190222T111758_aid0001_32N.tif,2019-02-22,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0079252906143665,0.0071529373526573,0.005121243186295,0.016736838966608,0.002439992967993
